age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
21,7,236769,4,5,4,2,1,1,0,0,40,40,0
39,5,32146,10,5,4,2,1,1,0,0,40,40,0
39,5,347491,7,1,4,2,1,1,0,1876,46,40,0
34,5,180714,10,3,15,1,0,1,0,2179,40,40,0
57,1,188877,5,1,1,2,1,1,0,0,40,40,0
27,5,306747,13,1,7,4,0,1,0,0,40,40,0
21,8,478457,10,5,9,4,0,0,0,0,12,40,0
25,5,248990,3,5,8,2,1,1,0,0,40,27,0
51,6,46281,10,3,13,1,1,1,0,0,50,40,1
35,5,148015,13,5,13,4,0,0,0,0,40,40,0
19,5,278115,10,5,9,4,1,1,0,0,12,40,0
27,5,190525,13,3,5,1,1,1,7298,0,55,40,1
34,5,176673,10,5,13,3,0,0,0,0,35,40,0
33,1,202366,9,1,1,5,1,0,0,0,32,40,0
36,5,238415,9,1,4,5,1,1,0,0,40,40,0
33,7,37939,13,3,4,1,1,1,0,0,35,40,0
60,7,35649,13,3,4,1,1,1,0,0,40,40,0
42,5,383493,10,3,5,1,1,1,15024,0,50,40,1
47,2,204900,9,3,11,6,0,0,0,0,40,40,0
42,5,20809,9,1,4,2,1,1,0,0,75,40,1
34,5,148207,10,3,5,1,1,1,0,0,65,40,1
21,5,200153,9,5,9,4,1,0,0,0,32,40,0
30,5,169496,14,3,9,1,1,1,0,0,15,40,1
53,5,22978,14,3,5,6,1,0,0,0,50,40,1
34,5,366898,9,3,4,1,1,1,0,0,40,12,0
37,5,324947,13,3,7,1,1,1,0,0,40,40,0
27,5,321577,9,5,2,4,0,0,0,0,40,40,0
31,5,241360,13,5,13,2,1,1,0,0,40,40,0
30,5,207564,10,3,2,6,1,0,0,0,40,40,0
33,5,220860,9,1,15,2,1,1,0,0,45,40,0
41,3,336571,10,3,5,1,1,1,0,0,40,40,0
23,8,56402,10,3,11,1,1,1,0,0,30,40,0
65,5,180280,10,3,5,6,1,0,0,0,40,40,0
30,5,81282,9,5,9,5,1,0,0,0,40,40,0
51,5,86332,11,3,9,1,1,1,4064,0,55,40,0
30,3,27051,10,5,7,4,1,1,0,0,40,40,0
49,5,287647,14,1,13,2,1,1,4787,0,45,40,1
37,7,183735,9,3,11,1,1,1,3137,0,30,40,0
42,5,100800,9,5,4,2,1,1,0,0,40,40,0
62,5,155094,11,3,5,6,1,0,0,0,45,40,1
67,1,102693,9,7,1,2,1,1,1086,0,35,40,0
31,5,151053,10,3,15,1,1,1,5178,0,40,40,1
50,5,548361,13,3,14,1,1,1,0,0,20,40,1
33,5,173858,13,3,2,3,0,1,0,0,40,20,0
27,5,347153,10,5,15,3,1,1,0,0,40,40,0
31,5,319146,11,3,4,1,1,1,4386,0,40,27,1
35,5,197719,10,5,8,3,0,1,0,0,40,40,0
55,5,197114,10,3,15,1,1,1,0,0,6,40,1
54,7,109418,13,3,5,6,1,0,0,1977,35,40,1
56,5,182062,13,3,14,1,1,1,0,0,48,40,1
21,5,184543,11,5,2,2,1,0,0,0,40,40,0
66,5,175558,4,7,9,2,1,0,0,0,20,12,0
46,5,122026,9,3,4,1,1,1,0,0,50,40,0
23,5,340543,13,5,5,2,1,0,0,0,38,40,0
43,5,101950,14,5,5,2,1,0,0,0,45,40,0
40,5,179508,9,3,8,1,1,1,0,0,55,40,0
52,5,225317,3,3,4,1,1,1,0,0,40,27,0
59,3,53304,13,3,11,1,1,1,0,0,50,40,1
36,3,282602,11,6,2,4,0,0,0,0,40,40,0
33,5,184016,9,5,15,2,1,1,0,0,40,40,0
20,5,250165,9,3,13,1,1,1,0,0,40,40,0
21,5,196467,9,5,8,2,1,1,0,0,35,40,0
59,1,220783,6,7,1,5,1,0,0,0,40,40,0
42,7,178780,14,3,5,1,1,1,0,0,50,40,1
62,5,65868,9,7,13,2,1,0,0,0,43,40,0
54,5,35459,9,5,13,2,1,1,0,0,40,40,0
35,5,98986,4,5,8,4,1,0,0,0,30,40,0
36,5,282092,12,5,14,2,1,0,0,0,40,40,0
21,5,140764,9,5,2,3,1,0,0,0,45,40,0
30,5,33124,9,6,6,5,1,0,0,0,14,40,0
46,5,90042,10,3,4,1,1,1,0,0,40,40,1
32,5,102986,3,3,8,6,0,0,0,0,40,26,1
21,5,214387,10,5,13,3,1,1,0,0,64,40,0
39,5,180667,9,5,2,2,1,1,0,0,40,40,0
54,5,278329,9,4,5,2,1,0,0,0,43,40,0
32,5,184440,10,3,8,1,1,1,3464,0,40,40,0
23,5,140462,9,5,8,4,1,1,0,0,40,40,0
42,5,202565,2,3,8,1,1,1,0,0,40,23,0
62,1,181063,6,7,1,2,1,0,0,0,30,40,0
28,5,287268,10,5,9,2,1,1,0,0,35,40,0
28,5,215955,9,3,4,1,1,1,0,0,40,40,0
35,5,82552,12,3,14,1,1,1,0,0,40,40,0
19,5,41745,10,5,5,4,1,0,0,0,40,40,0
27,5,73587,9,5,7,2,0,1,0,0,35,40,0
54,5,263925,2,3,15,1,1,1,0,0,50,40,0
19,5,196119,9,5,13,4,1,0,0,0,35,40,0
27,5,284741,10,5,13,2,1,0,0,0,30,40,0
30,5,293936,9,5,9,2,1,1,0,0,50,1,0
35,5,340428,12,5,2,2,1,0,0,0,35,40,0
66,1,175891,5,3,1,1,1,1,0,0,40,40,0
19,3,276973,10,5,11,4,1,0,0,0,20,40,0
30,5,161599,9,3,7,1,1,1,0,0,40,40,1
32,5,144064,13,5,14,2,1,1,0,0,40,40,0
31,5,236391,10,5,13,2,1,0,0,0,40,40,0
26,5,224943,11,5,13,3,0,1,0,0,65,40,0
44,5,151294,10,7,13,2,1,0,0,0,25,40,0
52,5,68982,13,3,5,1,1,1,0,0,50,40,1
30,5,241885,10,3,6,1,1,1,0,0,40,40,0
32,7,189461,9,5,9,2,1,0,0,0,60,40,0
19,7,36012,9,5,4,4,1,1,0,0,40,40,0
33,5,85355,9,6,8,2,1,1,0,0,30,40,0
20,5,157595,10,5,7,2,1,1,0,0,40,40,0
61,5,197286,4,3,8,1,1,1,0,0,40,40,0
33,5,362747,10,5,9,2,0,0,0,0,35,40,0
24,5,395297,10,5,13,4,1,0,0,0,35,40,0
31,7,144949,13,1,4,2,1,1,0,0,60,40,0
20,1,163665,9,5,1,4,1,0,0,0,20,40,0
32,5,141490,11,1,5,5,1,0,0,0,50,40,0
29,5,147889,12,3,14,6,1,0,0,0,40,40,0
61,5,232808,6,1,9,2,1,1,0,0,24,40,0
48,5,70668,9,3,8,6,1,0,0,0,50,40,0
29,2,33315,12,1,2,2,1,0,0,0,40,40,0
61,1,63526,8,5,1,2,0,1,0,0,52,40,0
34,5,591711,10,5,7,2,0,1,0,0,48,1,0
22,5,200318,12,5,2,2,1,0,0,0,15,40,0
32,5,97723,9,3,4,1,1,1,0,1672,40,40,0
38,5,109231,9,3,4,1,1,1,0,0,40,40,0
27,5,102889,10,1,8,5,1,0,0,0,40,40,0
26,5,167106,9,5,4,3,0,1,0,0,40,18,0
35,5,182898,9,5,2,2,1,1,8614,0,40,40,1
62,5,197918,9,1,2,5,1,0,0,0,40,40,0
28,5,67386,9,5,9,5,1,0,0,0,40,40,0
50,5,126592,9,6,4,2,0,1,0,0,40,40,0
34,5,49469,13,5,13,2,1,1,99999,0,50,40,1
37,7,119929,9,3,4,1,1,1,0,0,40,40,0
63,5,158199,2,7,8,5,1,0,0,0,44,33,0
35,5,341102,5,5,7,2,0,1,0,0,40,40,0
55,5,101524,13,3,13,1,1,1,0,0,40,40,1
40,5,202872,9,3,13,6,1,0,0,0,40,40,1
25,5,195201,9,3,13,1,0,1,0,0,50,40,0
51,5,128272,10,3,5,1,1,1,0,0,40,40,0
37,5,263094,13,3,5,1,1,1,7298,0,40,40,1
54,6,357596,13,3,5,1,1,1,7298,0,55,40,1
47,3,102628,10,3,9,1,1,1,0,0,40,40,1
26,5,171114,13,5,5,4,1,0,0,0,40,40,0
46,5,216414,11,4,4,5,1,1,0,0,40,40,0
24,5,127753,8,5,4,3,1,1,0,0,40,40,0
19,5,282698,4,5,2,4,1,1,0,0,80,40,0
35,5,139364,9,3,13,1,1,1,0,1902,40,40,1
36,3,312785,13,5,11,4,0,1,0,0,35,40,0
18,5,92864,8,5,9,4,1,0,0,0,20,40,0
46,3,175428,14,3,11,1,1,1,0,0,40,40,1
30,5,104223,9,5,9,5,0,0,0,0,32,40,0
29,5,144784,9,5,9,2,0,0,0,0,40,40,0
65,5,178934,9,7,9,5,0,0,0,0,20,24,0
41,5,211253,14,3,5,6,1,0,0,0,40,40,1
34,5,133122,13,3,5,1,1,1,0,0,40,40,0
58,5,103540,4,3,15,1,0,1,0,0,40,40,0
39,8,172700,9,5,9,5,0,0,0,0,40,40,0
21,5,282484,10,5,9,4,1,0,0,0,40,40,0
31,5,323055,9,3,15,1,1,1,0,0,50,40,1
33,8,291494,16,3,11,1,1,1,0,0,50,40,1
28,5,214702,13,3,5,1,1,1,0,0,60,40,0
32,5,116055,9,5,2,5,0,0,2977,0,35,40,0
32,5,226696,13,5,5,2,1,1,0,0,55,40,1
31,5,216827,9,6,9,5,0,0,0,0,40,40,0
41,7,153132,15,3,5,1,1,1,15024,0,40,40,1
48,5,307440,13,3,14,1,0,1,0,0,45,31,1
27,5,278122,9,5,15,4,1,1,0,0,40,40,0
45,5,122195,9,7,4,5,0,0,0,0,40,40,0
34,7,156890,9,3,5,1,1,1,0,0,50,40,0
17,5,36877,6,5,13,4,1,0,0,0,10,40,0
25,5,131178,9,5,7,4,0,1,0,0,23,40,0
34,6,62396,13,5,11,2,1,0,0,0,62,40,1
33,5,73054,9,1,13,5,1,0,0,0,40,40,0
21,5,96844,10,5,2,2,1,0,0,0,20,40,0
22,5,324922,9,5,8,2,1,1,0,0,50,40,0
61,5,130684,10,3,11,1,1,1,0,0,42,40,0
40,5,178983,9,3,2,6,1,0,0,0,30,40,1
58,5,81038,10,3,13,1,1,1,0,0,12,40,0
30,5,151967,10,3,4,1,1,1,0,0,58,40,0
24,5,278107,9,5,4,4,1,1,0,0,60,40,0
52,7,183146,8,3,5,1,1,1,0,0,50,40,1
50,5,183638,9,7,13,5,1,0,0,0,40,40,0
49,5,247892,10,3,4,1,0,1,0,0,30,40,0
22,5,221480,9,5,2,4,1,0,0,0,40,40,0
32,5,118551,13,3,2,6,1,0,0,0,35,1,1
21,5,518530,10,5,2,4,1,0,0,0,40,40,0
25,5,193787,10,5,8,4,1,0,0,0,50,40,0
34,6,157466,9,3,2,1,1,1,0,0,45,40,0
48,5,141511,6,3,5,1,1,1,0,0,45,40,1
61,1,158712,9,1,1,2,1,0,0,0,99,40,0
21,5,252253,10,5,2,5,0,0,0,0,40,40,0
20,5,200450,4,5,8,4,1,0,0,0,52,40,0
30,8,343789,10,3,2,1,1,1,0,0,40,40,1
44,5,277647,9,3,13,1,1,1,0,1902,40,40,1
44,5,291566,9,5,4,2,0,1,0,0,60,40,0
29,5,151382,9,3,15,1,1,1,0,0,60,40,0
31,5,221167,15,1,14,2,1,0,0,0,35,40,0
35,5,196178,9,3,4,1,1,1,0,0,40,40,0
27,5,302422,9,5,2,2,1,1,0,0,40,40,0
26,5,37379,13,5,5,2,1,0,0,0,45,40,0
37,7,82540,5,3,15,1,1,1,0,0,70,40,1
33,7,182926,13,5,15,2,1,1,0,0,40,1,0
44,5,159911,4,3,9,6,1,0,0,0,55,40,0
34,5,212781,13,3,5,1,1,1,0,0,40,40,1
28,3,207213,12,5,4,4,1,1,0,0,5,40,0
30,5,200192,10,3,9,6,1,0,0,0,45,40,0
41,3,180096,13,3,11,1,1,1,0,0,35,40,0
23,5,192812,13,5,14,4,1,0,0,0,40,40,0
19,5,105908,9,5,7,3,1,1,0,0,70,40,0
48,5,373366,2,3,6,1,1,1,3781,0,50,27,0
26,8,234190,10,5,9,2,1,1,0,0,20,40,0
32,5,260868,13,3,13,1,0,1,0,0,40,40,1
26,5,109097,9,1,2,5,1,0,0,0,48,40,0
36,5,171393,14,3,11,1,1,1,7298,0,55,40,1
49,5,209146,9,3,15,1,1,1,0,0,40,40,0
33,1,289046,9,1,1,2,0,1,0,1741,40,40,0
54,5,172281,14,1,14,2,1,1,0,0,40,40,1
36,5,73023,9,1,4,2,1,1,0,0,55,40,0
41,5,122626,9,1,7,5,1,1,0,0,48,40,0
27,5,113635,13,5,9,2,1,1,0,0,35,40,0
68,1,257269,13,3,1,1,1,1,0,2377,35,40,1
21,1,191806,10,5,1,4,1,1,0,0,75,40,0
56,1,35723,9,1,1,4,1,1,0,0,40,40,0
40,7,30759,11,3,6,1,1,1,0,0,60,40,0
46,5,105327,9,1,4,2,1,1,0,0,40,40,0
55,1,376058,5,5,1,4,1,0,0,0,45,40,0
43,5,219307,5,1,15,2,0,1,0,0,40,40,0
46,5,208067,9,1,4,3,1,1,0,0,40,40,0
51,7,78631,10,3,5,1,0,1,0,0,60,40,0
19,5,210308,10,5,2,4,1,0,0,0,15,40,0
67,3,190661,16,5,11,2,1,0,7896,0,50,40,1
31,5,594187,9,3,8,1,1,1,0,0,40,40,0
27,5,228476,13,3,13,1,1,1,0,0,50,40,1
21,5,126613,10,5,9,4,1,0,0,0,40,40,0
36,5,30267,9,3,15,1,1,1,0,0,50,40,0
23,5,216811,9,5,8,4,1,0,0,0,16,40,0
62,3,115763,14,3,11,6,1,0,0,0,40,40,1
31,3,199368,13,3,12,1,0,1,0,0,50,40,1
52,5,159755,13,3,5,1,1,1,0,1887,40,40,1
39,7,188335,9,3,6,1,1,1,0,0,40,40,0
24,5,417668,13,5,11,4,1,1,0,0,30,40,0
55,1,141807,9,5,1,2,1,1,13550,0,40,40,1
38,5,296317,9,3,8,1,1,1,0,0,40,27,0
36,5,164898,9,3,5,1,1,1,0,0,40,40,0
17,5,452406,7,5,13,4,0,0,0,0,15,40,0
27,5,42696,9,4,9,5,1,0,0,0,40,40,0
30,5,262994,10,1,4,2,0,1,0,0,40,40,0
43,8,167298,9,1,5,5,1,0,0,0,40,40,0
51,5,103529,7,1,9,5,0,0,0,0,30,40,0
47,5,97883,13,7,10,5,1,0,25236,0,35,40,1
49,8,269417,16,5,5,2,1,0,0,2258,50,40,1
34,5,199539,9,3,4,1,1,1,0,0,48,40,1
19,1,39460,9,5,1,4,1,1,0,0,60,40,0
79,2,62176,16,7,5,2,1,1,0,0,6,40,1
28,8,239130,10,1,9,5,1,1,0,0,40,40,0
41,6,151089,10,3,5,1,1,1,0,0,50,40,0
21,5,331611,10,3,9,1,1,1,0,0,50,40,0
31,7,203463,13,5,14,2,1,0,0,0,40,40,0
45,5,151518,9,3,5,1,1,1,0,0,45,40,0
23,6,39844,9,5,15,2,1,1,0,0,50,40,0
32,5,299635,10,3,5,1,1,1,0,0,50,12,0
67,5,123393,7,3,15,1,1,1,0,0,40,40,0
32,5,209538,14,3,5,1,1,1,0,0,55,40,1
35,7,238802,9,3,6,1,1,1,0,0,50,40,0
29,5,499197,10,3,11,1,1,1,0,0,40,40,0
38,5,200220,9,3,4,1,1,1,0,0,40,40,0
38,5,114059,10,3,13,1,1,1,0,0,60,40,0
18,5,434430,9,5,11,2,1,1,0,0,30,40,0
47,5,185385,9,3,11,1,1,1,5013,0,24,40,0
22,5,225156,9,5,2,2,1,0,0,0,40,40,0
21,5,377931,10,3,5,1,1,1,0,2377,48,40,0
27,1,133359,13,4,1,2,1,1,0,0,50,1,0
28,5,226891,10,5,2,5,0,0,0,0,30,1,0
32,5,201988,15,3,13,1,1,1,4508,0,40,1,0
40,5,287008,15,3,11,1,1,1,15024,0,55,12,1
23,5,151910,13,5,8,4,1,0,0,1719,40,40,0
25,5,231714,10,3,8,1,1,1,0,0,40,40,0
44,6,178510,10,5,13,2,1,1,0,2258,60,40,0
43,5,178866,9,3,2,6,1,0,0,0,25,40,1
31,5,110643,13,3,5,1,1,1,0,1977,55,40,1
33,5,148261,10,3,4,1,1,1,0,0,40,40,0
41,5,217902,9,3,5,1,1,1,0,0,40,40,1
29,7,77207,14,3,4,1,1,1,0,0,30,40,0
32,1,377017,12,5,1,4,1,1,0,0,40,40,0
78,5,184759,4,3,7,1,1,1,1797,0,15,40,0
64,6,80333,9,3,5,1,1,1,0,0,40,40,1
58,5,265086,13,3,5,1,1,1,0,0,50,40,1
55,1,102058,8,7,1,2,1,1,0,0,30,40,0
20,5,333843,9,5,2,4,1,0,0,0,40,40,0
35,5,296478,10,3,13,1,1,1,0,0,40,40,0
27,3,116662,9,3,8,1,1,1,0,0,40,40,0
37,7,353298,9,3,13,1,1,1,99999,0,50,40,1
42,5,142424,11,5,2,2,1,0,0,0,40,40,0
47,3,200808,8,3,2,1,1,1,0,0,35,34,0
29,5,119052,9,5,7,2,0,0,0,0,40,40,0
33,5,168981,2,5,13,4,1,0,0,0,24,40,0
44,5,151780,10,7,5,2,0,0,0,0,40,40,0
70,5,237065,3,7,9,3,1,0,2346,0,40,1,0
25,5,509866,9,5,15,2,1,1,0,0,78,40,0
24,8,249385,13,5,2,3,1,0,0,0,10,40,0
42,8,109462,13,1,2,5,0,0,2977,0,40,40,0
53,5,250034,13,3,5,1,0,1,0,0,50,40,1
39,5,249720,13,1,5,5,0,0,0,0,60,40,0
72,7,258761,9,3,6,1,1,1,0,0,40,40,0
43,6,64048,5,5,13,4,1,0,0,0,44,33,0
25,8,153534,10,3,12,1,1,1,0,0,40,40,0
37,5,193815,12,3,11,1,1,1,0,0,45,40,1
27,5,255582,9,5,8,2,1,0,0,0,40,40,0
39,5,204527,16,3,11,1,1,1,0,0,50,40,1
64,7,159938,9,3,4,1,1,1,2635,0,24,23,0
29,7,229341,9,5,4,2,1,1,0,0,50,40,1
50,5,128143,13,3,5,1,1,1,0,0,50,40,1
33,5,175479,3,5,9,5,1,0,0,0,40,27,0
18,5,301814,9,5,13,2,1,0,0,0,20,40,0
20,5,238917,7,5,7,2,1,1,0,0,32,27,0
32,5,205581,10,6,14,5,1,0,0,0,50,40,0
45,5,340341,10,1,2,5,1,0,0,0,40,40,0
48,5,147860,9,3,7,6,0,0,0,0,40,40,0
20,1,121023,10,5,1,4,1,0,0,0,40,40,0
23,5,259496,9,5,8,4,1,0,0,0,40,40,0
34,2,190228,13,3,12,1,1,1,0,1902,48,40,1
43,5,180599,13,6,5,5,1,1,8614,0,40,40,1
44,5,116358,13,3,13,1,0,1,0,0,40,40,1
47,7,180446,10,3,14,1,0,1,0,0,40,40,1
47,5,264244,9,4,4,2,0,0,0,0,40,40,0
46,3,197988,2,5,9,2,0,0,0,0,20,40,0
19,5,206599,9,5,13,4,1,0,0,0,40,40,0
51,5,313146,9,3,2,1,1,1,0,0,40,40,0
41,6,99212,9,6,5,5,1,1,0,0,40,40,0
37,5,340599,7,6,9,5,0,0,0,0,40,40,0
31,5,62932,9,5,4,4,1,1,0,0,40,40,0
25,5,44861,9,5,9,2,1,1,0,0,40,40,0
46,5,53893,10,3,14,1,1,1,0,0,40,40,1
53,6,152810,9,3,4,1,1,1,5178,0,45,40,1
47,3,128401,16,5,11,5,1,0,0,0,40,40,0
28,5,336951,9,3,5,1,1,1,0,0,50,40,1
60,7,95445,10,3,15,1,1,1,3137,0,46,40,0
43,5,54611,9,3,8,1,1,1,0,0,40,40,0
45,7,315984,9,3,4,1,1,1,7688,0,50,40,1
28,5,210313,6,5,7,3,1,1,0,0,40,27,0
19,5,181020,7,5,7,3,1,1,0,0,30,40,0
51,7,120781,15,3,11,1,0,1,99999,0,70,20,1
19,5,256979,9,5,4,3,1,1,0,0,35,40,0
64,5,47298,16,3,11,1,1,1,0,0,60,40,1
44,5,125461,16,3,5,1,1,1,0,0,60,40,1
21,5,209955,9,5,4,2,1,1,0,0,48,40,0
33,5,182246,9,5,11,2,1,1,0,0,40,40,0
63,5,76860,13,3,12,1,0,1,0,0,40,31,1
44,1,91949,9,5,1,5,0,0,0,0,40,40,0
44,3,136986,14,3,11,1,1,1,15024,0,35,40,1
28,2,183445,9,5,5,5,1,0,0,0,70,34,0
24,5,130741,13,5,13,4,1,1,0,0,40,40,0
20,2,191878,10,5,2,4,0,0,0,0,20,40,0
21,1,233923,10,5,1,4,1,0,0,0,24,40,0
20,5,48121,9,5,7,4,1,1,0,0,40,40,0
21,5,304302,9,5,7,4,0,1,0,0,40,40,0
34,2,284703,10,3,8,1,0,1,0,0,52,40,0
17,5,401198,7,5,13,4,1,0,0,0,15,40,0
35,5,243357,7,6,9,5,0,0,0,0,40,40,0
26,5,32276,9,5,6,2,1,1,0,0,40,40,0
35,5,110538,9,1,6,2,1,1,0,0,70,40,0
25,5,257310,9,5,8,2,1,1,0,0,40,40,0
27,7,411950,10,3,9,1,1,1,0,0,40,40,0
52,3,392668,11,3,12,1,1,1,0,0,40,40,1
43,7,52498,13,5,11,5,1,0,0,0,50,40,0
36,5,223433,14,3,13,1,1,1,7688,0,50,40,1
37,5,87076,9,5,8,4,1,1,0,0,40,40,0
58,5,224854,9,5,2,2,1,0,0,0,40,40,0
25,5,193379,12,5,4,2,1,1,0,0,45,40,0
54,5,98436,14,3,9,1,1,1,0,0,40,40,0
42,1,116632,10,3,1,1,1,1,0,0,60,40,0
65,6,210381,13,3,5,1,1,1,99999,0,65,40,1
44,5,90688,9,5,8,2,0,0,0,0,45,26,0
61,5,229744,3,3,4,1,1,1,0,0,40,9,0
29,5,59732,9,3,4,1,0,1,0,0,40,40,0
34,5,192900,10,3,4,1,1,1,0,0,40,40,1
24,8,90046,10,5,9,2,1,0,0,0,40,3,0
40,5,272960,12,3,14,1,1,1,0,0,42,40,1
42,6,152071,15,3,11,1,1,1,0,0,60,6,1
50,5,301583,9,5,8,2,1,1,0,0,40,40,0
18,1,171964,9,5,1,4,1,0,0,1602,20,40,0
49,5,315984,9,3,8,1,1,1,0,0,40,40,0
38,5,241962,9,1,8,2,1,1,0,0,40,40,0
41,5,131591,9,3,2,1,0,1,0,0,45,40,0
70,6,207938,10,5,5,2,1,1,0,0,5,40,0
51,5,53197,10,3,4,1,1,1,0,0,40,40,1
24,5,121023,13,5,11,2,1,0,0,0,40,40,0
57,7,287229,9,3,4,1,1,1,0,0,48,40,1
22,5,163911,10,5,2,4,1,0,0,0,20,40,0
31,5,191834,10,3,4,1,1,1,0,0,40,40,1
28,5,204734,10,3,14,6,1,0,0,0,40,40,0
45,7,220978,9,3,5,1,1,1,0,0,50,40,0
39,5,365739,9,3,4,1,1,1,0,0,40,40,1
26,5,50103,10,5,13,2,1,0,0,0,40,40,0
38,5,283293,9,3,4,1,0,1,0,0,40,40,0
38,7,194534,14,3,11,1,0,1,99999,0,60,40,1
19,5,263338,9,5,7,4,1,1,0,0,20,40,0
36,1,504871,9,3,1,1,1,1,0,0,40,40,1
30,5,348592,9,3,8,1,1,1,0,0,44,40,0
28,5,173944,14,3,11,1,1,1,0,0,40,40,1
53,5,226135,5,5,4,2,0,1,0,0,40,24,0
32,5,172375,13,5,11,2,1,1,0,0,38,40,0
57,6,127728,15,3,11,1,1,1,15024,0,60,40,1
47,5,347025,14,1,11,2,1,0,0,0,40,40,0
36,5,191335,10,3,4,1,1,1,0,0,56,40,0
21,5,247779,7,5,13,4,1,0,0,0,38,40,0
25,8,262664,13,3,12,1,1,1,0,0,40,40,1
37,5,95855,9,1,12,5,1,0,0,0,40,40,0
31,5,74501,9,1,9,5,1,0,0,0,30,40,0
43,5,245317,9,3,15,1,1,1,0,0,50,40,0
61,5,29059,9,1,13,5,1,0,0,2754,25,40,0
56,5,200316,10,3,2,1,1,1,0,0,35,40,0
35,5,198341,13,3,5,1,0,1,0,0,40,1,0
59,5,100453,4,6,9,4,0,0,0,0,38,40,0
44,7,343190,10,3,4,1,1,1,0,1887,55,40,1
47,5,235683,14,1,11,5,1,0,0,0,40,40,0
44,5,83237,13,3,11,1,1,1,0,0,55,40,1
64,5,88470,10,3,9,1,1,1,0,0,40,40,0
26,5,198801,9,3,4,1,1,1,0,0,45,40,0
53,5,168107,13,3,5,1,1,1,0,0,40,40,1
50,5,196193,13,3,4,1,1,1,0,0,40,1,0
30,1,205418,9,3,1,6,1,0,0,0,20,40,0
46,5,695411,9,1,2,2,1,0,0,0,44,40,0
45,6,139268,9,3,13,1,1,1,0,0,50,40,1
44,2,192771,9,5,2,5,1,0,0,0,40,40,0
59,6,122390,10,3,5,1,1,1,0,1977,48,40,1
65,6,184965,16,3,5,1,1,1,99999,0,40,40,1
23,5,180837,9,5,8,4,0,0,0,0,40,40,0
33,5,159548,10,1,2,5,0,0,0,0,38,40,0
34,5,110554,9,1,13,4,1,0,0,0,35,40,0
38,5,103474,11,1,2,5,1,0,0,0,40,40,0
62,5,178249,13,3,5,1,1,1,0,0,35,40,1
21,5,138768,10,5,13,3,1,1,0,0,40,40,0
41,5,321824,9,3,4,1,1,1,0,0,8,40,0
35,5,244803,9,5,7,3,1,1,0,0,40,30,0
62,3,206063,10,1,9,2,1,1,0,0,45,40,0
53,5,167651,9,3,4,1,1,1,0,0,40,40,1
69,8,163689,10,3,15,1,1,1,0,0,16,40,0
19,7,45546,10,5,13,4,1,0,0,0,16,40,0
47,5,420986,13,3,5,1,1,1,0,0,40,40,1
52,6,68015,10,3,13,1,1,1,0,0,90,40,1
54,5,175594,9,3,4,1,1,1,0,0,40,40,0
58,1,148673,9,3,1,1,1,1,0,0,10,40,0
30,5,206322,9,3,15,1,1,1,0,0,73,40,1
39,5,272338,9,3,2,6,1,0,0,0,25,40,0
73,5,105886,13,3,11,1,1,1,1173,0,75,40,0
64,5,312498,13,3,13,1,1,1,0,0,40,40,0
32,5,177675,9,5,4,4,1,1,0,0,40,40,0
51,5,152810,9,3,11,1,1,1,0,0,40,40,1
57,5,319122,13,5,13,2,1,1,0,0,40,40,0
25,5,212304,9,5,8,5,1,1,0,0,40,40,0
53,5,208321,9,3,9,1,0,1,0,1740,40,40,0
39,5,240841,10,5,9,2,1,0,0,0,25,40,0
49,5,208978,9,1,2,5,1,0,0,0,16,40,0
23,3,442359,13,5,11,2,1,0,0,1092,40,40,0
28,5,198197,13,5,11,2,1,1,0,0,55,40,1
46,5,261059,14,3,11,1,1,1,0,1977,50,40,1
40,5,72791,10,5,4,4,0,1,0,0,40,40,0
24,5,275395,9,3,8,1,1,1,0,0,50,40,0
20,1,195767,9,5,1,4,1,1,0,0,40,40,0
50,5,462966,6,3,9,1,1,1,0,0,8,9,0
24,1,265434,13,5,1,2,1,0,0,0,40,40,0
35,5,31269,9,3,5,1,1,1,0,0,40,40,0
33,3,246291,13,5,11,2,1,0,0,0,46,40,0
54,2,128378,13,1,5,2,1,1,0,0,40,40,0
35,3,231180,9,3,15,1,1,1,0,0,45,40,0
31,3,206297,9,3,12,1,1,1,0,0,40,40,1
47,6,337050,10,3,6,1,1,1,0,0,40,40,0
48,5,193075,9,1,13,4,1,0,0,0,20,40,0
33,3,169652,11,5,2,4,1,1,0,1669,55,40,0
35,5,35945,13,3,5,1,1,1,0,0,40,40,1
20,1,141453,10,5,1,4,1,0,0,0,10,40,0
36,5,252231,1,5,8,2,0,1,0,0,40,34,0
30,5,128016,13,5,5,2,1,0,0,0,55,40,0
39,5,150057,10,3,4,1,1,1,0,0,55,40,1
25,5,258276,10,5,7,2,0,1,0,0,40,40,0
40,5,188465,9,1,9,2,1,0,0,0,35,40,0
25,6,161007,9,3,5,1,1,1,0,0,40,40,0
33,5,403468,9,3,8,6,1,0,0,0,40,27,0
53,2,181677,10,1,7,2,1,1,0,0,40,40,0
18,5,120243,7,5,9,4,1,1,0,0,10,40,0
41,5,157025,9,5,8,5,0,1,0,0,40,40,0
25,5,306908,13,3,11,1,1,1,0,0,50,40,0
66,7,28061,4,7,6,5,1,1,0,0,50,40,0
53,5,95540,10,1,2,5,1,0,1471,0,40,40,0
27,5,135001,9,3,4,1,1,1,0,0,40,40,0
