age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
32,3,182323,9,2,4,2,1,1,7688,0,40,1,1
24,3,137589,9,1,1,4,1,0,0,0,30,1,0
32,3,181091,13,1,6,4,1,1,13550,0,35,1,1
41,3,156580,13,1,1,1,1,0,0,0,35,25,0
32,3,210926,9,3,1,1,1,0,0,0,38,1,1
37,2,255503,15,1,4,1,1,1,0,0,55,1,1
39,3,116546,10,2,6,2,1,1,0,0,50,1,1
66,2,34218,9,2,8,2,1,1,0,0,50,1,1
18,6,305327,10,1,12,4,0,0,0,0,25,1,0
23,3,107882,13,1,2,1,1,0,0,0,40,1,0
44,3,858091,9,1,5,5,0,0,0,0,40,1,0
45,3,79646,10,2,8,2,1,1,0,0,70,1,0
42,3,103089,10,5,4,5,1,0,1506,0,40,1,0
40,2,145441,10,3,2,5,1,1,0,0,30,1,0
20,1,117210,10,1,11,4,1,1,0,0,40,1,0
26,3,379246,10,1,5,1,1,0,0,0,40,1,0
25,3,130018,7,1,10,6,1,1,0,0,40,1,0
40,3,121466,9,3,1,1,1,1,0,0,40,1,0
54,3,339518,12,4,10,5,0,0,0,0,40,14,0
33,3,388672,11,2,7,2,1,1,0,0,60,1,0
56,2,190091,11,4,6,1,1,1,0,0,46,1,0
27,3,197918,7,1,7,5,0,1,0,0,47,1,0
31,3,361497,4,1,9,6,1,1,0,0,60,24,0
61,6,451327,13,2,12,2,0,1,0,0,24,1,1
22,3,340217,10,1,6,1,1,0,0,0,20,1,0
32,2,63516,9,3,5,5,1,0,0,0,45,1,0
29,3,269786,9,2,7,2,1,1,0,0,40,1,0
34,5,63338,9,1,1,4,1,0,0,0,40,1,0
56,3,179127,6,2,7,2,1,1,0,0,35,15,0
35,3,124090,11,2,8,2,1,1,0,0,99,1,0
25,3,215188,9,2,1,3,1,0,0,0,40,1,0
22,3,482082,7,2,10,1,1,0,0,0,40,6,0
19,3,234725,8,1,10,4,1,1,0,0,40,1,0
35,3,289890,7,2,10,2,1,1,0,0,40,1,0
35,3,232036,9,2,10,2,1,1,0,0,40,1,0
48,5,195416,9,3,5,1,1,0,0,0,35,1,0
52,3,22154,10,2,6,2,1,1,0,0,40,1,0
39,3,103734,13,2,4,2,1,1,0,0,43,1,1
32,5,32587,9,3,5,1,0,1,0,0,40,1,0
27,3,190303,9,2,7,2,1,1,0,0,40,1,0
34,3,270488,13,1,4,4,1,0,0,0,40,1,0
31,3,104509,10,5,5,5,1,0,0,0,35,1,0
47,2,132589,10,2,9,2,1,1,0,0,72,1,0
37,3,112812,13,3,2,1,1,0,0,0,40,1,0
47,3,126441,10,4,11,1,1,1,0,0,40,1,0
47,7,123075,14,2,6,2,1,1,0,0,50,1,1
45,3,207955,3,4,5,1,1,1,0,0,40,20,0
51,3,43705,10,2,7,2,1,1,0,0,40,1,0
24,3,116968,13,1,4,1,1,1,0,0,40,1,0
59,2,182142,16,2,4,2,1,1,0,0,40,1,0
27,3,74056,11,2,7,2,1,1,0,0,48,1,0
33,2,132565,7,2,7,2,1,1,0,0,40,1,0
55,3,256796,9,5,1,1,1,0,0,0,40,1,1
62,7,191520,16,2,4,2,1,1,99999,0,80,1,1
37,2,33394,9,2,9,2,1,1,0,0,70,1,0
45,5,45501,13,1,4,1,1,0,0,0,50,1,0
25,3,74389,13,1,2,1,0,0,0,0,40,1,0
34,3,201874,9,2,2,2,1,1,0,0,40,1,0
50,3,143804,9,1,7,4,1,1,0,0,55,1,0
29,5,95471,13,2,2,2,1,1,0,0,55,1,0
32,3,267458,12,2,9,2,1,1,0,0,40,1,0
48,3,70668,6,1,15,6,1,0,0,0,40,1,0
34,5,260782,10,2,3,2,1,1,0,0,52,1,1
50,3,299215,9,2,1,2,0,1,0,0,40,1,0
38,3,99156,9,3,6,5,1,1,0,0,46,1,0
52,4,53905,9,3,1,1,1,0,0,0,40,1,0
41,3,94210,9,3,3,5,1,1,0,0,48,1,0
31,3,116508,9,2,10,2,1,1,0,0,48,1,0
31,3,176711,9,1,7,1,1,1,0,0,40,1,0
50,2,118058,13,2,2,2,1,1,15024,0,55,1,1
23,1,89285,10,1,13,1,0,0,99999,0,40,1,1
52,3,91093,10,3,6,1,0,0,0,0,40,1,0
33,3,204577,9,2,10,2,1,1,0,0,40,1,0
32,3,162041,10,3,5,5,1,0,0,0,30,1,0
48,3,175615,10,2,3,3,1,0,0,0,40,30,0
40,3,99679,14,2,6,2,1,1,3103,0,43,1,1
22,3,263398,10,1,11,1,1,1,0,0,50,1,0
55,3,147653,9,1,5,1,1,0,0,0,24,1,0
58,6,32521,7,4,12,1,1,0,0,0,20,1,0
43,7,198871,11,2,9,2,1,1,0,0,88,1,0
34,3,127651,14,2,2,2,1,1,0,0,55,1,1
19,3,143608,9,1,10,4,1,1,0,0,40,1,0
50,5,50048,14,2,4,2,1,1,0,0,52,1,1
73,6,378922,9,4,12,1,1,0,0,0,20,11,0
27,3,292883,9,2,10,2,0,1,0,0,40,1,0
62,3,190491,16,2,4,2,1,1,15024,0,45,1,1
57,1,132145,14,2,2,2,1,1,7298,0,45,1,1
34,3,126853,14,2,2,2,0,1,0,0,40,22,1
22,3,59184,9,1,10,1,1,1,0,0,30,1,0
22,3,663291,10,2,10,2,1,1,2105,0,40,1,0
29,5,76978,10,1,2,1,0,0,0,0,50,1,0
34,2,196512,9,3,2,5,1,0,0,2472,35,1,1
17,6,103851,7,1,12,4,1,0,0,0,45,1,0
35,3,241126,13,1,4,1,1,1,0,0,50,1,0
65,3,266828,13,2,6,2,1,1,0,0,24,1,1
27,3,204984,10,2,1,2,1,1,0,1579,40,1,0
46,3,188950,13,2,7,2,1,1,0,0,50,1,1
35,3,226528,16,4,4,1,0,1,0,0,60,10,1
38,3,268893,11,2,8,2,1,1,0,0,70,1,0
36,3,165473,13,3,1,5,0,0,0,0,40,1,0
49,3,447554,13,2,2,2,1,1,7688,0,40,1,1
54,7,304955,9,2,2,2,1,1,0,0,30,1,0
30,3,198265,13,2,4,2,1,1,0,0,40,1,1
26,3,395206,10,1,8,1,1,1,0,0,40,1,0
32,3,312667,13,4,2,1,1,1,2174,0,55,1,0
23,3,117767,9,1,1,4,1,1,0,0,36,1,0
40,3,170482,13,1,11,1,1,0,14344,0,45,1,1
29,3,309778,9,2,7,2,1,1,7298,0,40,1,1
28,3,289991,9,2,7,2,1,1,0,0,40,1,1
41,4,255543,10,2,1,2,1,1,0,0,40,1,1
34,3,119079,7,2,10,4,0,1,0,0,40,1,0
37,3,318168,9,1,10,1,0,1,1055,0,20,1,0
39,3,67317,10,2,8,2,1,1,0,0,40,1,0
29,3,337953,9,2,6,2,1,1,0,0,40,1,1
55,3,451603,9,3,7,5,1,1,0,0,40,1,0
30,3,455995,10,2,2,2,1,1,0,0,50,1,1
33,1,209768,16,1,4,1,1,1,0,0,40,1,0
55,4,27385,11,2,7,2,1,1,0,0,40,1,0
33,1,226296,9,1,8,6,1,1,0,0,40,1,0
47,3,285335,10,2,7,2,1,1,0,0,50,1,1
28,3,376700,13,1,6,4,0,1,6849,0,50,1,0
33,3,150324,9,3,10,1,1,1,0,0,49,1,0
62,3,96460,9,5,4,1,1,0,0,0,40,1,0
49,6,188141,10,7,12,5,1,0,0,0,60,1,0
42,3,163985,9,5,8,1,1,1,0,0,27,1,0
63,3,85420,10,2,6,2,1,1,5013,0,15,1,0
21,3,416103,9,1,10,4,1,1,0,0,40,1,0
65,7,224357,9,2,6,2,1,1,0,0,40,1,0
28,4,116062,12,2,1,2,0,1,0,0,40,1,0
51,2,194259,14,2,4,3,1,0,15024,0,55,5,1
33,3,460408,13,2,4,2,1,1,0,0,40,6,0
67,2,178878,4,2,9,2,1,1,0,0,12,1,0
36,3,416745,7,2,10,2,1,1,0,0,40,1,0
19,3,292136,10,1,11,1,1,0,0,0,30,1,0
60,3,176731,9,2,11,2,1,1,0,0,40,1,0
26,3,104097,13,1,2,1,1,1,0,0,40,1,0
35,3,203482,5,2,7,2,1,1,0,0,40,1,0
28,3,360224,9,2,8,2,1,1,0,0,50,1,0
67,3,23580,12,3,11,1,1,0,0,0,40,1,0
31,2,195891,9,2,7,4,1,1,0,0,40,1,0
49,3,182862,10,2,7,2,1,1,7688,0,40,1,1
64,3,148956,9,2,4,2,1,1,0,0,30,1,0
24,6,95862,9,1,12,1,1,0,0,0,40,1,0
19,6,48393,10,1,12,4,1,1,0,0,32,1,0
40,3,132633,10,3,6,5,1,0,0,1741,40,1,0
35,5,182074,9,5,13,1,1,1,0,0,42,1,0
19,1,136848,10,1,1,4,1,0,0,0,8,1,0
53,3,197054,10,2,7,2,1,1,0,0,40,1,0
57,1,243033,10,7,6,1,1,0,0,0,40,1,0
47,7,154174,9,2,7,2,1,1,0,0,60,1,1
47,3,59380,10,3,1,5,1,0,0,0,42,1,0
38,4,122240,9,2,1,2,1,1,0,0,55,1,1
38,3,193945,9,1,8,1,1,1,0,0,40,1,0
35,3,350103,13,2,1,2,1,1,0,0,40,1,0
58,3,32365,10,2,7,2,1,1,0,0,50,1,0
56,3,94345,13,2,6,2,1,1,0,0,40,1,1
24,6,166437,13,1,12,1,1,0,0,0,40,1,0
36,3,149653,9,3,5,5,1,0,0,0,40,1,0
57,3,157271,7,3,5,1,0,1,0,0,54,1,0
60,3,164599,10,2,2,2,1,1,7298,0,40,1,1
81,7,104443,9,7,6,1,1,0,0,0,40,5,0
46,3,411595,3,7,10,5,1,0,0,0,40,6,0
18,3,198368,7,1,5,4,1,1,594,0,10,1,0
42,2,115932,9,2,6,2,1,1,0,0,40,1,0
26,3,158397,9,1,3,4,1,1,0,0,40,1,0
31,3,101345,13,1,6,1,1,0,0,0,40,1,0
26,4,48853,14,1,11,1,1,0,0,0,40,2,0
39,3,38145,10,2,10,2,1,1,0,0,60,1,0
31,3,127651,12,2,2,2,1,1,0,1902,38,1,1
28,3,185896,10,1,3,1,0,1,0,0,47,6,0
34,1,92531,9,3,7,1,1,1,0,0,40,1,0
53,3,195904,9,2,8,2,1,1,0,0,45,1,0
41,1,153095,9,1,7,1,1,1,0,0,50,1,0
34,2,581025,5,1,5,4,0,1,0,0,38,1,0
61,5,202384,13,2,4,3,1,0,0,0,30,1,0
46,5,122177,13,2,4,2,1,1,0,0,60,1,0
34,3,405713,10,3,10,1,1,0,0,0,40,1,0
67,3,212185,9,2,5,2,1,1,0,0,10,1,0
36,3,266347,9,1,7,1,1,1,0,0,43,1,0
31,3,49469,15,1,4,1,1,1,0,0,50,1,0
35,2,210830,9,1,5,1,1,0,0,0,40,1,0
37,5,188612,14,2,2,2,1,1,0,0,50,1,1
27,3,104017,10,2,1,3,1,0,0,1902,30,1,1
23,3,154785,10,1,1,6,0,0,0,0,40,1,0
20,3,39477,10,1,6,4,1,0,0,0,20,1,0
72,3,99554,4,2,3,3,1,0,0,0,10,16,0
61,3,255978,9,7,6,1,1,1,0,0,50,1,0
41,5,98823,13,2,4,2,1,1,0,0,50,1,0
45,4,109598,9,1,5,1,0,0,0,0,40,1,0
24,3,266971,13,1,6,1,1,0,0,0,40,1,0
22,6,334593,10,1,12,1,1,1,0,0,40,1,0
20,6,41035,9,1,12,4,1,1,0,0,60,1,0
35,1,238591,10,5,8,1,0,1,0,0,40,1,0
44,5,117012,14,2,4,3,1,0,0,1887,40,1,1
30,3,192002,10,2,7,2,1,1,0,0,40,1,0
64,3,137135,9,2,10,2,1,1,0,0,48,1,0
69,3,150600,9,2,6,2,1,1,0,0,35,1,0
70,3,117464,9,2,5,2,1,1,0,0,16,1,0
42,2,111971,9,2,8,2,1,1,0,0,45,1,0
22,3,290044,13,1,5,1,1,0,0,0,35,11,0
17,3,197186,6,1,6,4,1,0,0,0,24,1,0
51,2,61127,9,2,9,2,1,1,0,0,50,1,1
30,3,236379,7,1,8,5,1,1,0,0,30,1,0
31,3,207100,13,1,2,4,0,0,0,0,40,1,0
50,7,288630,14,2,2,2,1,1,0,0,50,1,1
30,3,203181,11,1,2,4,1,1,0,0,36,1,0
43,3,146770,9,4,1,5,1,0,0,0,40,1,0
22,3,191789,13,1,1,4,1,0,0,0,40,1,0
32,3,453983,9,2,3,2,1,1,0,0,44,1,0
32,2,106014,10,1,5,1,1,1,0,0,50,1,0
37,3,218955,9,1,9,4,1,1,0,0,35,1,0
62,3,115771,11,7,6,5,1,0,0,0,33,1,0
36,3,305379,13,3,4,1,1,1,0,0,50,1,1
29,3,53063,13,1,4,1,1,1,0,0,40,1,0
19,3,139466,10,1,6,4,1,0,0,0,25,1,0
64,1,152537,13,2,2,2,1,1,0,0,45,1,0
32,3,400535,10,2,10,2,1,1,0,0,40,1,0
30,3,330802,9,1,1,4,1,0,0,0,40,1,0
24,3,117789,13,1,4,4,1,0,0,0,40,1,0
20,3,330836,7,1,7,4,1,1,0,0,40,1,0
33,3,323985,13,2,1,3,1,0,0,0,5,1,1
50,5,282701,9,2,10,2,1,1,4386,0,48,1,1
45,3,180695,14,1,2,1,1,0,0,1408,40,1,0
38,3,314007,10,2,8,2,1,1,5178,0,40,1,1
51,8,124963,12,2,6,2,1,1,0,0,45,1,0
47,3,380922,14,2,2,2,1,1,15024,0,50,1,1
53,5,222381,14,2,2,2,1,1,0,0,40,1,1
33,2,656488,11,3,11,5,0,1,0,0,50,1,0
38,3,98776,10,2,1,2,1,1,0,0,40,1,1
47,3,143050,14,3,2,1,1,0,0,0,50,1,0
17,3,118792,7,1,6,6,1,0,0,0,24,1,0
21,3,154964,9,3,10,6,0,0,0,0,40,1,0
41,3,163847,13,2,9,2,1,1,0,0,45,1,1
28,3,282398,10,3,7,1,1,1,0,0,35,1,0
47,3,78954,7,3,6,5,1,0,0,0,28,1,0
38,2,203988,16,2,4,2,1,1,99999,0,55,1,1
54,3,111130,10,2,4,2,0,1,0,0,50,1,1
45,3,149388,10,2,7,2,1,1,0,0,48,1,1
45,3,39464,9,3,1,5,1,0,0,0,40,1,0
29,5,94064,14,2,4,2,1,1,0,0,50,1,0
44,1,342510,16,2,4,3,1,0,7688,0,40,1,1
66,2,163726,9,2,9,2,1,1,0,0,10,1,0
35,3,194496,13,2,6,2,1,1,0,0,55,1,0
66,2,298045,13,2,2,2,1,1,0,0,30,1,0
24,3,42100,10,1,1,5,1,0,0,0,20,1,0
30,3,77143,10,1,1,1,0,1,0,0,25,1,0
38,3,233197,10,3,1,1,0,1,0,0,40,1,0
17,3,295120,7,1,1,4,1,1,0,0,20,1,0
20,3,85021,9,1,5,4,1,0,0,0,40,1,0
54,6,191659,3,2,12,2,1,1,0,0,40,1,0
45,2,244194,12,2,6,2,1,1,5178,0,40,1,1
32,5,287229,10,3,5,1,1,0,0,0,30,30,0
18,3,324046,6,1,5,4,1,0,0,0,12,1,0
33,1,65018,14,2,4,2,0,1,0,0,20,29,0
37,3,421633,11,3,3,5,0,0,0,0,40,1,0
28,3,93235,10,1,6,1,1,1,0,0,40,1,0
60,5,227232,9,7,2,5,1,0,0,0,40,1,0
30,6,121775,11,1,12,1,1,1,0,0,30,1,0
36,3,65382,9,2,7,2,1,1,0,0,50,1,0
19,3,179422,9,1,5,1,1,0,0,0,35,1,0
53,4,276868,10,2,2,2,1,1,0,0,40,1,1
57,3,87317,6,7,1,1,1,0,0,0,8,1,0
32,3,108247,10,2,7,2,1,1,3103,0,40,1,1
32,3,197505,9,1,1,4,1,0,0,0,40,1,0
35,2,127493,6,2,5,3,1,0,0,0,2,1,0
51,3,75640,9,2,6,2,1,1,0,0,50,1,0
38,6,320811,10,2,12,2,1,1,0,0,40,1,0
46,5,247053,14,2,4,2,1,1,0,0,40,1,1
31,3,119735,5,1,10,5,1,1,0,0,40,6,0
29,3,157950,10,2,1,3,1,0,0,0,40,1,1
40,3,113732,9,3,3,5,0,0,0,0,40,1,0
52,7,224763,9,2,6,2,1,1,0,0,50,2,0
42,2,40024,10,2,9,2,1,1,0,0,66,1,0
42,2,296594,14,2,2,2,1,1,0,0,50,1,1
43,4,53956,9,2,1,2,1,1,0,0,55,1,1
38,7,71009,13,2,2,3,0,0,7298,0,40,5,1
34,3,191834,9,2,8,2,1,1,0,0,40,1,0
27,3,107236,14,1,4,1,1,1,0,0,50,1,0
47,3,231284,9,1,9,1,0,1,0,0,40,8,0
31,1,203488,10,1,3,1,1,1,0,0,40,1,0
20,3,41721,10,1,10,1,1,1,0,0,40,1,0
48,3,205100,13,2,6,2,1,1,99999,0,80,1,1
57,3,75673,10,7,1,5,0,0,0,0,40,1,0
28,6,105598,7,1,12,1,1,1,0,1762,40,33,0
63,2,177832,9,2,9,2,1,1,0,0,80,1,0
24,3,478457,7,1,4,1,0,0,0,0,30,1,0
28,5,194759,10,1,6,1,1,1,0,1669,90,1,0
64,2,30310,4,2,9,2,1,1,0,0,60,1,0
29,3,130010,14,2,2,2,1,1,0,0,40,1,1
23,3,170302,9,7,2,5,1,1,0,0,38,1,0
46,3,120080,13,2,1,3,1,0,0,0,40,1,1
77,3,183781,9,7,7,5,1,0,0,0,5,1,0
31,3,422836,3,2,7,2,1,1,0,0,40,26,0
46,3,266860,12,2,2,2,1,1,0,0,60,1,1
25,3,393456,9,1,10,5,0,0,0,0,40,1,0
20,1,318382,9,1,1,1,1,1,0,0,40,1,0
35,3,354520,13,1,2,1,1,0,0,0,50,1,1
47,3,123425,9,1,2,4,1,1,0,0,41,1,0
52,3,123989,13,2,2,2,1,1,0,0,40,1,1
31,3,175778,13,1,4,4,1,0,0,0,40,1,0
28,1,73928,13,1,1,4,0,0,0,0,40,1,1
31,3,33731,9,2,2,2,1,1,7688,0,40,1,1
41,3,557349,9,2,7,2,1,1,0,0,40,1,1
23,3,255252,10,1,1,1,1,1,0,0,30,1,0
40,3,219164,14,2,4,2,0,1,5178,0,40,1,1
21,5,129050,10,1,4,4,1,0,0,0,35,1,0
61,3,111797,11,3,1,1,0,0,0,0,32,1,0
34,3,192900,10,1,11,4,1,1,0,0,40,1,0
44,3,56651,9,2,9,2,1,1,0,0,40,1,0
26,3,51961,10,1,13,1,0,1,0,0,55,14,0
37,3,141584,12,2,5,2,1,1,0,0,47,1,0
18,3,421350,7,1,3,4,1,1,0,0,20,1,0
52,3,24740,9,2,8,2,1,1,0,1740,55,1,0
31,5,498267,9,5,5,4,0,1,0,0,40,1,0
21,3,117583,9,1,7,4,1,1,0,0,40,1,0
22,3,191455,10,2,11,3,0,0,0,0,15,1,0
22,3,135716,9,2,3,2,1,1,0,0,40,1,0
40,3,27766,14,2,6,2,1,1,0,0,40,1,0
41,3,323919,4,2,7,2,1,1,0,0,40,1,0
73,5,114561,3,7,5,6,0,0,0,0,25,14,0
17,3,216137,5,1,6,4,1,0,0,0,15,1,0
49,3,165539,9,7,2,1,0,0,0,0,35,1,0
42,3,32016,11,2,11,2,1,1,7298,0,40,1,1
35,3,89040,9,2,3,2,1,1,0,0,40,1,1
45,3,264514,13,3,1,1,0,0,0,0,40,14,0
50,3,24790,9,2,7,2,1,1,0,0,40,1,0
38,3,181139,13,1,6,1,1,0,0,0,42,1,0
18,3,168514,6,1,6,5,1,0,0,0,25,1,0
17,3,354493,7,1,6,4,1,1,0,0,6,1,0
33,3,206707,9,3,7,4,1,1,0,0,40,1,0
43,3,230684,9,2,10,2,1,1,0,0,40,1,1
43,5,192381,13,1,5,4,1,1,0,0,40,1,0
37,3,397752,9,4,9,6,1,1,0,0,12,6,0
52,1,120173,4,2,5,2,1,1,0,0,40,1,0
22,3,228394,9,1,5,1,1,0,0,0,50,1,0
83,3,186112,10,1,2,1,1,0,0,0,40,1,0
21,3,272237,10,1,5,4,1,1,0,0,35,1,0
45,4,169711,12,2,13,2,1,1,15024,0,72,1,1
40,2,172560,9,2,7,2,1,1,0,0,40,1,0
61,3,213700,13,2,6,2,1,1,0,0,32,1,1
23,3,181820,13,1,1,4,1,1,0,0,40,1,0
19,3,120361,9,1,3,4,0,1,0,0,40,1,0
47,5,169324,14,2,4,3,0,0,4386,0,35,1,1
32,3,262092,13,2,4,2,1,1,7298,0,50,1,1
24,3,143436,13,1,4,4,0,0,0,0,10,5,0
43,3,147099,13,2,4,3,1,0,0,0,30,1,1
55,3,138594,16,2,4,2,1,1,0,0,56,1,1
58,2,100606,9,2,6,2,1,1,0,0,50,1,0
25,3,350850,4,2,9,2,1,1,0,0,50,1,1
23,3,66432,10,5,6,5,0,0,0,0,35,1,0
44,5,229148,10,2,3,2,0,1,0,0,40,1,0
20,3,236601,10,1,6,1,1,1,0,0,20,1,0
46,3,144844,9,2,8,2,1,1,0,0,42,1,0
19,3,366088,5,1,10,4,1,1,0,0,40,1,0
37,3,162164,9,2,7,2,1,1,0,0,40,1,0
22,3,442478,10,1,6,4,1,1,0,0,20,1,0
25,3,181814,7,2,1,4,1,0,0,0,40,1,0
49,3,175109,9,2,1,2,1,1,5178,0,40,1,1
34,7,152109,9,2,7,2,1,1,0,0,40,1,0
47,3,246891,13,2,6,2,1,1,15024,0,45,1,1
30,3,164802,13,1,2,1,0,0,8614,0,40,4,1
21,3,57711,9,1,15,1,1,0,0,0,40,1,0
22,5,117789,10,1,4,1,1,0,0,0,20,1,0
67,3,120900,4,7,5,1,1,0,0,0,12,1,0
28,3,114673,14,1,4,5,0,0,0,0,40,1,0
45,3,78529,9,3,10,1,1,1,0,0,50,1,0
46,3,282165,9,3,1,5,0,0,0,0,40,1,0
48,3,149337,10,3,10,1,1,1,0,0,40,1,1
56,3,250517,11,2,7,2,1,1,0,0,45,1,0
65,6,76131,9,1,12,5,0,0,0,0,40,1,0
40,3,352971,14,2,2,2,1,1,0,0,60,1,1
20,6,243981,9,1,12,4,0,0,0,0,40,1,0
55,6,421228,14,2,12,3,1,0,0,0,40,1,1
56,3,94156,9,2,1,2,1,1,0,0,50,1,0
35,3,306868,10,1,6,1,1,1,0,0,65,1,0
43,3,187164,9,2,8,2,1,1,0,0,50,1,0
32,3,179415,6,2,3,6,1,1,0,0,40,1,0
64,3,45776,9,3,5,1,1,0,0,1762,79,1,0
62,3,256723,10,3,9,1,1,1,0,0,40,1,0
53,3,31909,11,2,1,2,1,1,0,0,45,1,1
68,3,90526,8,2,9,2,1,1,0,0,35,1,0
35,6,127306,10,3,12,5,1,0,0,0,40,1,0
24,3,179423,13,1,4,6,1,0,0,0,40,1,0
39,3,140169,6,5,5,5,1,0,0,0,40,6,0
29,3,37359,13,2,10,2,1,1,7298,0,40,1,1
24,3,125813,9,2,2,3,0,0,0,0,45,1,0
33,3,209415,6,3,13,1,1,0,0,0,32,1,0
41,3,206619,9,3,5,1,1,0,0,0,40,1,0
48,3,283737,14,3,2,1,1,1,0,0,40,1,0
47,3,162187,13,2,6,2,1,1,0,0,45,1,1
30,7,191571,10,1,2,1,1,0,0,0,40,1,1
59,3,33725,5,2,2,2,1,1,0,0,40,1,1
34,3,236543,10,1,2,1,1,1,0,1590,40,1,0
26,4,73047,10,2,2,2,1,1,0,0,32,1,0
20,3,230574,4,1,10,4,1,1,0,0,40,6,0
32,3,178109,13,1,7,1,1,1,0,0,36,1,0
58,3,282023,13,2,2,2,1,1,0,0,50,1,1
31,5,101761,13,1,4,1,1,0,0,0,40,1,0
33,3,98168,9,2,7,2,1,1,0,0,30,1,1
22,3,287681,7,1,9,6,1,1,0,0,40,6,0
39,6,265685,10,3,12,1,1,1,0,0,65,8,0
38,1,91670,10,3,4,4,0,0,0,0,40,1,0
30,1,61989,10,1,4,1,1,0,0,0,5,1,0
23,3,138513,9,1,3,1,1,1,0,0,40,1,0
27,2,95423,10,2,7,2,1,1,0,0,60,1,0
31,4,30917,10,2,13,2,1,1,0,0,72,1,0
20,6,316304,10,1,12,4,1,1,0,0,40,1,0
58,3,102791,9,3,5,4,1,0,0,0,40,1,0
42,3,416506,12,1,11,1,1,1,14084,0,36,1,1
20,7,245611,10,1,7,4,1,1,0,0,20,1,0
47,4,655066,13,2,2,2,0,1,0,0,40,32,1
57,2,87584,16,3,4,1,1,0,0,0,25,1,0
47,2,304223,10,2,6,2,1,1,0,0,40,1,0
49,5,40690,13,1,4,5,1,1,0,0,60,1,1
18,3,348131,7,1,1,4,0,0,0,0,20,1,0
64,3,191477,3,7,15,5,0,0,0,0,4,1,0
29,3,115438,9,5,7,5,1,1,0,0,35,1,0
47,4,176917,10,2,1,2,1,1,0,0,48,1,1
40,6,104196,9,5,12,4,1,1,0,0,45,1,0
28,3,202182,10,2,10,2,1,1,0,0,40,1,1
24,3,308239,13,1,6,4,1,1,0,0,4,1,0
34,3,163581,9,1,5,1,1,1,10520,0,40,8,1
34,5,211239,13,3,4,5,1,0,6497,0,40,1,0
31,3,121321,7,2,6,2,1,1,0,0,51,1,0
23,1,120172,9,1,11,1,1,1,0,0,48,1,0
20,3,190916,9,1,5,4,1,0,0,1721,20,1,0
25,3,340288,5,2,3,2,1,1,0,0,40,1,0
32,3,426431,10,3,6,1,1,1,0,0,40,1,0
44,7,226027,10,2,2,2,1,1,0,0,60,1,0
28,3,278736,8,1,3,5,1,1,0,0,40,6,0
48,3,168462,9,2,8,2,1,1,0,0,40,1,0
18,6,379070,10,1,12,4,1,1,0,0,40,1,0
43,3,214541,14,3,4,1,1,1,0,0,40,11,0
52,7,29887,15,2,4,2,1,1,0,0,60,1,1
53,2,138022,7,3,7,1,1,1,0,0,60,1,0
57,7,208018,9,2,7,2,1,1,0,0,40,1,1
45,3,126876,9,3,7,4,1,0,0,0,40,1,0
45,3,182703,14,3,1,1,0,0,0,0,36,1,0
34,3,161153,6,2,9,2,1,1,0,0,35,1,0
44,2,168443,9,2,6,2,1,1,0,0,60,1,0
25,3,335522,5,1,3,1,1,1,0,0,40,6,0
27,3,220104,13,1,6,1,1,1,0,1876,50,1,0
28,6,162312,10,1,12,4,0,1,0,0,40,7,0
36,3,104772,9,2,7,2,1,1,0,0,40,1,1
61,3,161472,9,2,7,2,1,1,0,0,40,1,1
52,3,91506,9,2,3,2,1,1,0,0,45,1,0
19,3,186717,10,1,6,4,1,1,0,0,40,1,0
53,3,77927,3,1,3,6,0,0,0,0,50,14,0
55,3,140063,9,3,1,1,1,0,0,0,40,1,0
37,7,317580,9,2,7,2,1,1,0,0,40,1,0
51,3,122533,13,2,2,2,1,1,0,0,40,1,1
29,3,57423,9,2,3,2,1,1,0,0,45,1,0
45,3,103331,10,2,5,2,1,1,0,0,40,1,0
64,1,417543,16,7,4,1,0,1,8614,0,50,1,1
56,3,253854,10,2,4,2,1,1,0,0,40,1,1
56,3,106850,10,7,5,1,1,0,0,0,40,1,0
38,7,314007,9,2,6,2,1,1,0,0,78,1,0
23,3,494371,9,1,3,4,1,1,0,0,40,1,0
29,5,270421,14,1,4,1,1,1,0,0,50,1,0
33,3,203488,13,2,2,2,1,1,0,1672,40,1,0
35,3,167691,9,1,3,4,1,0,0,0,20,1,0
25,3,198318,9,2,10,2,1,1,0,0,50,1,0
37,3,319831,9,2,8,2,1,1,0,0,55,1,1
28,3,70240,14,1,6,4,0,0,0,0,36,14,0
67,3,227113,14,2,4,2,1,1,0,2457,40,1,0
22,3,168997,11,1,2,1,1,1,0,0,40,1,0
23,1,231929,8,1,5,1,1,1,0,0,20,1,0
22,3,207969,10,1,2,4,0,1,0,0,35,1,0
68,3,192656,10,7,7,1,1,1,0,0,10,1,0
31,3,187215,9,1,15,1,1,0,0,0,40,26,0
51,7,119570,13,2,7,2,1,1,0,0,50,1,0
64,3,188659,14,2,2,2,1,1,0,0,20,1,1
35,3,110013,13,3,5,4,1,0,0,0,40,1,0
26,3,55860,14,1,4,1,0,0,0,0,40,1,0
42,7,282069,9,2,7,2,1,1,0,0,40,1,0
20,4,26585,9,1,5,1,0,0,0,0,25,1,0
46,7,218890,9,3,5,1,1,0,0,0,60,1,0
35,3,211154,9,2,6,2,1,1,0,0,45,1,0
